flow_id,entry_id,classification,member_index,paragraph_id,stable_ref,canonical_length,display_joiner,speech_run_policy,suppress_next_leading_ranges
FLOW.T27.P031-P034..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P034,LDC.T27.E0020.P034,29,,,[]
FLOW.T27.P035-P037..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P035,LDC.T27.E0020.P035,99,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P035-P037..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P036,LDC.T27.E0020.P036,89,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P035-P037..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P037,LDC.T27.E0020.P037,67,,,[]
FLOW.T27.P039-P042..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P039,LDC.T27.E0020.P039,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P039-P042..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P040,LDC.T27.E0020.P040,92,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P039-P042..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P041,LDC.T27.E0020.P041,88,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P039-P042..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P042,LDC.T27.E0020.P042,37,,,[]
FLOW.T27.P043-P047..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P043,LDC.T27.E0020.P043,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P043-P047..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P044,LDC.T27.E0020.P044,56,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P043-P047..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P045,LDC.T27.E0020.P045,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P043-P047..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P046,LDC.T27.E0020.P046,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P043-P047..E0020,LDC.T27.E0020,inherited_dash_continuation,4,LDC.T27.E0020.P047,LDC.T27.E0020.P047,67,,,[]
FLOW.T27.P048-P050..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P048,LDC.T27.E0020.P048,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P048-P050..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P049,LDC.T27.E0020.P049,33,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P048-P050..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P050,LDC.T27.E0020.P050,45,,,[]
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P051,LDC.T27.E0020.P051,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P052,LDC.T27.E0020.P052,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P053,LDC.T27.E0020.P053,45,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P054,LDC.T27.E0020.P054,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,4,LDC.T27.E0020.P055,LDC.T27.E0020.P055,88,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P051-P056..E0020,LDC.T27.E0020,inherited_dash_continuation,5,LDC.T27.E0020.P056,LDC.T27.E0020.P056,88,,,[]
FLOW.T27.P057-P061..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P057,LDC.T27.E0020.P057,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P057-P061..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P058,LDC.T27.E0020.P058,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P057-P061..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P059,LDC.T27.E0020.P059,72,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P057-P061..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P060,LDC.T27.E0020.P060,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P057-P061..E0020,LDC.T27.E0020,inherited_dash_continuation,4,LDC.T27.E0020.P061,LDC.T27.E0020.P061,37,,,[]
FLOW.T27.P063-P064..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P063,LDC.T27.E0020.P063,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P063-P064..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P064,LDC.T27.E0020.P064,77,,,[]
FLOW.T27.P065-P066..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P065,LDC.T27.E0020.P065,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P065-P066..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P066,LDC.T27.E0020.P066,41,,,[]
FLOW.T27.P067-P068..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P067,LDC.T27.E0020.P067,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P067-P068..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P068,LDC.T27.E0020.P068,98,,,[]
FLOW.T27.P069-P070..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P069,LDC.T27.E0020.P069,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P070..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P070,LDC.T27.E0020.P070,98,,,[]
FLOW.T27.P072-P073..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P072,LDC.T27.E0020.P072,29,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P072-P073..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P073,LDC.T27.E0020.P073,57,,,[]
FLOW.T27.P074-P078..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P074,LDC.T27.E0020.P074,22,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P074-P078..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P075,LDC.T27.E0020.P075,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P074-P078..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P076,LDC.T27.E0020.P076,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P074-P078..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P077,LDC.T27.E0020.P077,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P074-P078..E0020,LDC.T27.E0020,inherited_dash_continuation,4,LDC.T27.E0020.P078,LDC.T27.E0020.P078,81,,,[]
FLOW.T27.P081-P082..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P081,LDC.T27.E0020.P081,60,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P081-P082..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P082,LDC.T27.E0020.P082,41,,,[]
FLOW.T27.P086-P089..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P086,LDC.T27.E0020.P086,104,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P086-P089..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P087,LDC.T27.E0020.P087,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P086-P089..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P088,LDC.T27.E0020.P088,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P086-P089..E0020,LDC.T27.E0020,inherited_dash_continuation,3,LDC.T27.E0020.P089,LDC.T27.E0020.P089,110,,,[]
FLOW.T27.P091-P093..E0020,LDC.T27.E0020,inherited_dash_continuation,0,LDC.T27.E0020.P091,LDC.T27.E0020.P091,45,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P091-P093..E0020,LDC.T27.E0020,inherited_dash_continuation,1,LDC.T27.E0020.P092,LDC.T27.E0020.P092,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P091-P093..E0020,LDC.T27.E0020,inherited_dash_continuation,2,LDC.T27.E0020.P093,LDC.T27.E0020.P093,112,,,[]
FLOW.T27.P004-P005..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P004,LDC.T27.E0021.P004,107,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P004-P005..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P005,LDC.T27.E0021.P005,61,,,[]
FLOW.T27.P006-P008..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P006,LDC.T27.E0021.P006,59,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P006-P008..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P007,LDC.T27.E0021.P007,111,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P006-P008..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P008,LDC.T27.E0021.P008,54,,,[]
FLOW.T27.P009-P010..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P009,LDC.T27.E0021.P009,54,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P009-P010..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P010,LDC.T27.E0021.P010,43,,,[]
FLOW.T27.P011-P012..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P011,LDC.T27.E0021.P011,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P011-P012..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P012,LDC.T27.E0021.P012,41,,,[]
FLOW.T27.P013-P015..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P013,LDC.T27.E0021.P013,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P013-P015..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P014,LDC.T27.E0021.P014,63,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P013-P015..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P015,LDC.T27.E0021.P015,59,,,[]
FLOW.T27.P016-P020..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P016,LDC.T27.E0021.P016,62,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P016-P020..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P017,LDC.T27.E0021.P017,16,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P016-P020..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P018,LDC.T27.E0021.P018,10,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P016-P020..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P019,LDC.T27.E0021.P019,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P016-P020..E0021,LDC.T27.E0021,inherited_dash_continuation,4,LDC.T27.E0021.P020,LDC.T27.E0021.P020,88,,,[]
FLOW.T27.P021-P023..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P021,LDC.T27.E0021.P021,54,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P021-P023..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P022,LDC.T27.E0021.P022,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P021-P023..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P023,LDC.T27.E0021.P023,57,,,[]
FLOW.T27.P024-P028..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P024,LDC.T27.E0021.P024,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P024-P028..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P025,LDC.T27.E0021.P025,9,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P024-P028..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P026,LDC.T27.E0021.P026,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P024-P028..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P027,LDC.T27.E0021.P027,16,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P024-P028..E0021,LDC.T27.E0021,inherited_dash_continuation,4,LDC.T27.E0021.P028,LDC.T27.E0021.P028,17,,,[]
FLOW.T27.P029-P033..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P029,LDC.T27.E0021.P029,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P029-P033..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P030,LDC.T27.E0021.P030,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P029-P033..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P031,LDC.T27.E0021.P031,137,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P029-P033..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P032,LDC.T27.E0021.P032,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P029-P033..E0021,LDC.T27.E0021,inherited_dash_continuation,4,LDC.T27.E0021.P033,LDC.T27.E0021.P033,54,,,[]
FLOW.T27.P035-P036..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P035,LDC.T27.E0021.P035,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P035-P036..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P036,LDC.T27.E0021.P036,61,,,[]
FLOW.T27.P037-P039..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P037,LDC.T27.E0021.P037,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P037-P039..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P038,LDC.T27.E0021.P038,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P037-P039..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P039,LDC.T27.E0021.P039,52,,,[]
FLOW.T27.P041-P044..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P041,LDC.T27.E0021.P041,47,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P041-P044..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P042,LDC.T27.E0021.P042,116,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P041-P044..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P043,LDC.T27.E0021.P043,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P041-P044..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P044,LDC.T27.E0021.P044,40,,,[]
FLOW.T27.P046-P048..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P046,LDC.T27.E0021.P046,102,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P046-P048..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P047,LDC.T27.E0021.P047,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P046-P048..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P048,LDC.T27.E0021.P048,57,,,[]
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,0,LDC.T27.E0021.P050,LDC.T27.E0021.P050,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,1,LDC.T27.E0021.P051,LDC.T27.E0021.P051,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,2,LDC.T27.E0021.P052,LDC.T27.E0021.P052,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,3,LDC.T27.E0021.P053,LDC.T27.E0021.P053,30,space,continue_same_speaker_only,[]
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,4,LDC.T27.E0021.P054,LDC.T27.E0021.P054,11,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,5,LDC.T27.E0021.P055,LDC.T27.E0021.P055,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,6,LDC.T27.E0021.P056,LDC.T27.E0021.P056,129,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P050-P057..E0021,LDC.T27.E0021,inherited_dash_continuation+sentence_continuation,7,LDC.T27.E0021.P057,LDC.T27.E0021.P057,25,,,[]
FLOW.T27.P059-P061..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P059,LDC.T27.E0021.P059,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P059-P061..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P060,LDC.T27.E0021.P060,103,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P059-P061..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P061,LDC.T27.E0021.P061,66,,,[]
FLOW.T27.P063-P064..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P063,LDC.T27.E0021.P063,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P063-P064..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P064,LDC.T27.E0021.P064,50,,,[]
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P069,LDC.T27.E0021.P069,75,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P070,LDC.T27.E0021.P070,37,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P071,LDC.T27.E0021.P071,47,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P072,LDC.T27.E0021.P072,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,4,LDC.T27.E0021.P073,LDC.T27.E0021.P073,45,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P069-P074..E0021,LDC.T27.E0021,inherited_dash_continuation,5,LDC.T27.E0021.P074,LDC.T27.E0021.P074,55,,,[]
FLOW.T27.P075-P077..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P075,LDC.T27.E0021.P075,101,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P075-P077..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P076,LDC.T27.E0021.P076,115,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P075-P077..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P077,LDC.T27.E0021.P077,57,,,[]
FLOW.T27.P080-P083..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P080,LDC.T27.E0021.P080,43,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P080-P083..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P081,LDC.T27.E0021.P081,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P080-P083..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P082,LDC.T27.E0021.P082,159,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P080-P083..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P083,LDC.T27.E0021.P083,100,,,[]
FLOW.T27.P085-P086..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P085,LDC.T27.E0021.P085,29,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P085-P086..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P086,LDC.T27.E0021.P086,88,,,[]
FLOW.T27.P087-P089..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P087,LDC.T27.E0021.P087,4,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P087-P089..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P088,LDC.T27.E0021.P088,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P087-P089..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P089,LDC.T27.E0021.P089,92,,,[]
FLOW.T27.P090-P093..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P090,LDC.T27.E0021.P090,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P090-P093..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P091,LDC.T27.E0021.P091,13,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P090-P093..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P092,LDC.T27.E0021.P092,16,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P090-P093..E0021,LDC.T27.E0021,inherited_dash_continuation,3,LDC.T27.E0021.P093,LDC.T27.E0021.P093,42,,,[]
FLOW.T27.P096-P097..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P096,LDC.T27.E0021.P096,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P096-P097..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P097,LDC.T27.E0021.P097,57,,,[]
FLOW.T27.P103-P104..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P103,LDC.T27.E0021.P103,168,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P103-P104..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P104,LDC.T27.E0021.P104,51,,,[]
FLOW.T27.P105-P106..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P105,LDC.T27.E0021.P105,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P105-P106..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P106,LDC.T27.E0021.P106,35,,,[]
FLOW.T27.P110-P111..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P110,LDC.T27.E0021.P110,103,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P110-P111..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P111,LDC.T27.E0021.P111,31,,,[]
FLOW.T27.P119-P121..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P119,LDC.T27.E0021.P119,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P119-P121..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P120,LDC.T27.E0021.P120,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P119-P121..E0021,LDC.T27.E0021,inherited_dash_continuation,2,LDC.T27.E0021.P121,LDC.T27.E0021.P121,76,,,[]
FLOW.T27.P124-P125..E0021,LDC.T27.E0021,inherited_dash_continuation,0,LDC.T27.E0021.P124,LDC.T27.E0021.P124,76,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P124-P125..E0021,LDC.T27.E0021,inherited_dash_continuation,1,LDC.T27.E0021.P125,LDC.T27.E0021.P125,52,,,[]
FLOW.T27.P002-P006..E0022,LDC.T27.E0022,inherited_dash_continuation,0,LDC.T27.E0022.P002,LDC.T27.E0022.P002,55,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P002-P006..E0022,LDC.T27.E0022,inherited_dash_continuation,1,LDC.T27.E0022.P003,LDC.T27.E0022.P003,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P002-P006..E0022,LDC.T27.E0022,inherited_dash_continuation,2,LDC.T27.E0022.P004,LDC.T27.E0022.P004,77,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P002-P006..E0022,LDC.T27.E0022,inherited_dash_continuation,3,LDC.T27.E0022.P005,LDC.T27.E0022.P005,13,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P002-P006..E0022,LDC.T27.E0022,inherited_dash_continuation,4,LDC.T27.E0022.P006,LDC.T27.E0022.P006,29,,,[]
FLOW.T27.P010-P011..E0022,LDC.T27.E0022,inherited_dash_continuation,0,LDC.T27.E0022.P010,LDC.T27.E0022.P010,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P010-P011..E0022,LDC.T27.E0022,inherited_dash_continuation,1,LDC.T27.E0022.P011,LDC.T27.E0022.P011,43,,,[]
FLOW.T27.P012-P013..E0022,LDC.T27.E0022,inherited_dash_continuation,0,LDC.T27.E0022.P012,LDC.T27.E0022.P012,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P012-P013..E0022,LDC.T27.E0022,inherited_dash_continuation,1,LDC.T27.E0022.P013,LDC.T27.E0022.P013,44,,,[]
FLOW.T27.P014-P017..E0022,LDC.T27.E0022,inherited_dash_continuation,0,LDC.T27.E0022.P014,LDC.T27.E0022.P014,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P014-P017..E0022,LDC.T27.E0022,inherited_dash_continuation,1,LDC.T27.E0022.P015,LDC.T27.E0022.P015,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P014-P017..E0022,LDC.T27.E0022,inherited_dash_continuation,2,LDC.T27.E0022.P016,LDC.T27.E0022.P016,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T27.P014-P017..E0022,LDC.T27.E0022,inherited_dash_continuation,3,LDC.T27.E0022.P017,LDC.T27.E0022.P017,40,,,[]
